park,word,pos,tfidf
Acadia National Park,cadillac,NOUN,0.151827324013
Acadia National Park,jordan,NOUN,0.139399885537
Acadia National Park,schoodic,ADJ,0.0429237184204
Acadia National Park,popovers,NOUN,0.0380181506009
Acadia National Park,jordon,NOUN,0.0367917586461
Acadia National Park,carriage,NOUN,0.0322949881449
Acadia National Park,gorham,NOUN,0.0294334069169
Acadia National Park,harbor,VERB,0.02726918582
Acadia National Park,pond,NOUN,0.0196222712779
Acadia National Park,beehive,VERB,0.018395879323
Acadia National Park,hulls,NOUN,0.0171694873682
Acadia National Park,mountain,NOUN,0.016472127237
Acadia National Park,oli,X,0.0159430954133
Acadia National Park,beautiful,ADJ,0.0141239473469
Acadia National Park,popover,ADV,0.0134903115036
Acadia National Park,lobster,NOUN,0.0130815141853
Acadia National Park,views,NOUN,0.0127925367706
Acadia National Park,beach,NOUN,0.0121938400084
Acadia National Park,trails,NOUN,0.0112096527805
Acadia National Park,mdi,NOUN,0.0110375275938
Acadia National Park,cadilac,NOUN,0.0110375275938
Acadia National Park,blackwoods,NOUN,0.0110375275938
Acadia National Park,day,NOUN,0.0108920234636
Acadia National Park,great,ADJ,0.0106433301798
Acadia National Park,thunderhole,NOUN,0.00981113563895
Acadia National Park,time,NOUN,0.00932480779478
Acadia National Park,maine,NOUN,0.00904464066716
Acadia National Park,hiking,VERB,0.00904464066716
Acadia National Park,bar,NOUN,0.00861261622851
Acadia National Park,bangor,NOUN,0.00858474368408
Acadia National Park,thunder,NOUN,0.00854245430633
Acadia National Park,parking,NOUN,0.00785799289601
Acadia National Park,loop,NOUN,0.0077980016753
Acadia National Park,27-mile,ADJ,0.00735835172921
Acadia National Park,otter,NOUN,0.00715395307007
Acadia National Park,road,NOUN,0.00700795402782
Acadia National Park,hole,NOUN,0.00693787448754
Acadia National Park,visit,VERB,0.00684735508135
Acadia National Park,island,NOUN,0.00674515575178
Acadia National Park,trail,NOUN,0.00661828761852
Acadia National Park,sand,NOUN,0.00653053715968
Acadia National Park,drive,VERB,0.00643855776306
Acadia National Park,hike,INTJ,0.00613195977434
Acadia National Park,panini,NOUN,0.00613195977434
Acadia National Park,llbean,ADJ,0.00613195977434
Acadia National Park,hadlock,NOUN,0.00613195977434
Acadia National Park,place,NOUN,0.00611081508547
Acadia National Park,ocean,NOUN,0.00610275996589
Acadia National Park,bass,NOUN,0.00578156207295
Acadia National Park,tide,NOUN,0.0056414029924
Acadia National Park,way,NOUN,0.00562448724129
Acadia National Park,rockefeller,NOUN,0.00531436513776
Acadia National Park,days,NOUN,0.00505358064161
Acadia National Park,bus,NOUN,0.00499316724482
Acadia National Park,sieur,NOUN,0.00490556781948
Acadia National Park,frenchman,NOUN,0.00490556781948
Acadia National Park,dorr,NOUN,0.00490556781948
Acadia National Park,champlain,NOUN,0.00490556781948
Acadia National Park,cadallic,ADJ,0.00490556781948
Acadia National Park,asticou,NOUN,0.00490556781948
Acadia National Park,arcadia,INTJ,0.00490556781948
Acadia National Park,amazing,ADJ,0.00480163629788
Acadia National Park,worth,ADJ,0.0043676766112
Acadia National Park,planks,NOUN,0.00429237184204
Acadia National Park,tour,NOUN,0.00418664839766
Acadia National Park,went,VERB,0.00413647455964
Acadia National Park,lighthouse,NOUN,0.00401364639775
Acadia National Park,view,NOUN,0.00397520150888
Acadia National Park,bubble,NOUN,0.00394197414065
Acadia National Park,walk,VERB,0.00393736364458
Acadia National Park,easy,ADJ,0.00393291213113
Acadia National Park,stop,VERB,0.00382718868675
Acadia National Park,roads,NOUN,0.00379066604232
Acadia National Park,took,VERB,0.00378675410626
Acadia National Park,good,ADJ,0.00376375462011
Acadia National Park,trip,NOUN,0.00376232108189
Acadia National Park,area,NOUN,0.00369961573052
Acadia National Park,sunrise,NOUN,0.00367917586461
Acadia National Park,people,NOUN,0.00367917586461
Acadia National Park,trenton,NOUN,0.00367917586461
Acadia National Park,thompsons,NOUN,0.00367917586461
Acadia National Park,somes,VERB,0.00367917586461
Acadia National Park,pemetic,ADJ,0.00367917586461
Acadia National Park,peepers,NOUN,0.00367917586461
Acadia National Park,mussels,NOUN,0.00367917586461
Acadia National Park,l.l.,PUNCT,0.00367917586461
Acadia National Park,jordans,NOUN,0.00367917586461
Acadia National Park,jesup,NOUN,0.00367917586461
Acadia National Park,camden,NOUN,0.00367917586461
Acadia National Park,anp,INTJ,0.00367917586461
Acadia National Park,enjoy,VERB,0.00365766021628
Acadia National Park,lot,NOUN,0.00363614456794
Acadia National Park,places,NOUN,0.00357524434301
Acadia National Park,spent,VERB,0.00357159762295
Acadia National Park,hikes,VERB,0.00354291009184
Acadia National Park,early,ADV,0.00352856632629
Acadia National Park,crowded,VERB,0.00338393335695
Acadia National Park,visited,VERB,0.00336738129981
Acadia National Park,blueberry,NOUN,0.00332877816322
Acadia National Park,wonderful,ADJ,0.0033197161537
American Samoa National Park,pago,ADJ,1.02068965517
American Samoa National Park,ofu,INTJ,0.275862068966
American Samoa National Park,vatia,NOUN,0.137931034483
American Samoa National Park,pola,NOUN,0.137931034483
American Samoa National Park,tutuila,VERB,0.110344827586
American Samoa National Park,samoan,ADJ,0.0827586206897
American Samoa National Park,alava,ADV,0.0827586206897
American Samoa National Park,pai,X,0.0551724137931
American Samoa National Park,dengue,NOUN,0.0413793103448
American Samoa National Park,island,NOUN,0.0310344827586
American Samoa National Park,zika,X,0.0275862068966
American Samoa National Park,youtip,NOUN,0.0275862068966
American Samoa National Park,wobbles,NOUN,0.0275862068966
American Samoa National Park,vaoto,NOUN,0.0275862068966
American Samoa National Park,tutulia,NOUN,0.0275862068966
American Samoa National Park,tumu,NOUN,0.0275862068966
American Samoa National Park,to.-,NOUN,0.0275862068966
American Samoa National Park,thenational,ADJ,0.0275862068966
American Samoa National Park,regret-,NOUN,0.0275862068966
American Samoa National Park,polu,NOUN,0.0275862068966
American Samoa National Park,passersby,X,0.0275862068966
American Samoa National Park,paleotropical,ADJ,0.0275862068966
American Samoa National Park,outiftter,NOUN,0.0275862068966
American Samoa National Park,onebut,NOUN,0.0275862068966
American Samoa National Park,olesega,VERB,0.0275862068966
American Samoa National Park,machetes,NOUN,0.0275862068966
American Samoa National Park,inelegant,ADJ,0.0275862068966
American Samoa National Park,hornets,NOUN,0.0275862068966
American Samoa National Park,gunneries,NOUN,0.0275862068966
American Samoa National Park,geta,NOUN,0.0275862068966
American Samoa National Park,flowerpot,NOUN,0.0275862068966
American Samoa National Park,fagotogo,NOUN,0.0275862068966
American Samoa National Park,eplore,NOUN,0.0275862068966
American Samoa National Park,disposing,VERB,0.0275862068966
American Samoa National Park,discern,X,0.0275862068966
American Samoa National Park,denge,NOUN,0.0275862068966
American Samoa National Park,cyclone,NOUN,0.0275862068966
American Samoa National Park,chikungunya,NOUN,0.0275862068966
American Samoa National Park,borne,VERB,0.0275862068966
American Samoa National Park,ava,ADV,0.0275862068966
American Samoa National Park,authorization,NOUN,0.0275862068966
American Samoa National Park,amsam,NOUN,0.0275862068966
American Samoa National Park,-loved,VERB,0.0275862068966
American Samoa National Park,59th,ADJ,0.0183908045977
American Samoa National Park,equator,NOUN,0.0165517241379
American Samoa National Park,tropicbirds,NOUN,0.0137931034483
American Samoa National Park,threatens,VERB,0.0137931034483
American Samoa National Park,thepark,NOUN,0.0137931034483
American Samoa National Park,teamed,VERB,0.0137931034483
American Samoa National Park,tai,NOUN,0.0137931034483
American Samoa National Park,sadie,NOUN,0.0137931034483
American Samoa National Park,rodeway,VERB,0.0137931034483
American Samoa National Park,pua,NOUN,0.0137931034483
American Samoa National Park,polynesia,NOUN,0.0137931034483
American Samoa National Park,menace,NOUN,0.0137931034483
American Samoa National Park,hostility,NOUN,0.0137931034483
American Samoa National Park,curfew,NOUN,0.0137931034483
American Samoa National Park,beautiful,ADJ,0.0114942528736
American Samoa National Park,trails,NOUN,0.011131276467
